_5_digit_ntd_id,_4_digit_ntd_id,agency,organization_type,mode,type_of_service,rail_y_n,primary_uza_code,primary_uza_name,primary_uza_sq_miles,primary_uza_population,service_area_sq_miles,service_area_population,year,month,vehicles,vehicle_revenue_miles,vehicle_revenue_hours,ridership,collisions_with_motor_vehicle,collisions_with_person,collisions_with_fixed_object,collisions_with_rail_vehicle,collisions_with_bus_vehicle,collisions_with_other,total_collisions,total_derailments,total_fires,total_security_events,total_events_not_otherwise,total_events,passenger_fatalities,people_waiting_or_leaving,operator_fatalities,other_employee_fatalities,total_employee_fatalities,other_worker_fatalities,bicyclist_fatalities,pedestrian_in_crosswalk,pedestrian_not_in_crosswalk,pedestrian_crossing_tracks,pedestrian_walking_along,other_vehicle_occupant,other_fatalities,trespasser_fatalities,suicide_fatalities,total_other_fatalities,total_fatalities,passenger_injuries,people_waiting_or_leaving_1,operator_injuries,other_employee_injuries,total_employee_injuries,other_worker_injuries,bicyclist_injuries,pedestrian_in_corsswalk,pedestrian_not_in_crosswalk_1,pedestrian_crossing_tracks_1,pedestrian_walking_along_1,other_vehicle_occupant_1,other_injuries,trespasser_injuries,suicide_injuries,total_other_injuries,total_injuries
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,1,155,548146,34073,43502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,3,155,631306,34691,51334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,6,163,648934,34029,52697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,12,163,653510,34475,53620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,1,128,604189,33730,361483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,3,128,650664,34691,413333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,4,128,654234,34512,465660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,5,128,635079,33376,459216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,8,128,665634,35101,478095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,12,128,647546,34512,406409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2014,7,3,5188,949,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2014,8,3,5194,953,2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2014,9,3,5172,941,2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2014,10,3,5115,937,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2014,11,3,5008,922,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2014,12,3,5120,925,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,1,3,4872,886,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,2,3,4990,887,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,3,3,4927,889,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,4,3,4832,875,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,5,3,4706,868,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,6,3,4614,862,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2014,7,6,27023,2085,36428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2014,8,6,27029,2088,36452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2014,9,6,27023,2086,36408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2014,10,6,27011,2081,36302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2014,11,6,26918,2077,36089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2014,12,6,26911,2074,35828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,1,6,26910,2072,35739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,2,6,26915,2073,35708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,3,6,26912,2070,35609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,4,6,26909,2069,34418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,5,6,26892,2065,32884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,6,6,26902,2066,33230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,7,3,4805,820,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,8,3,5075,845,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,9,3,4791,817,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,10,3,4250,807,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,11,3,4112,800,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,12,3,4128,804,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,1,3,4092,799,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,2,3,4089,796,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,3,3,4097,800,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,4,3,4058,795,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,5,3,4042,780,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",DR,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,6,3,4049,782,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,7,8,34056,2775,36860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,8,8,34072,2777,36949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,9,6,26962,2068,33984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,10,6,26967,2072,34016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,11,6,27028,2078,36127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,12,6,27012,2077,35908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,1,6,27007,2076,35742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,2,6,27005,2075,35658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,3,6,27010,2078,35728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,4,6,27008,2073,34628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,5,6,26902,2069,33082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20006,2006,City of Long Beach,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,6,6,26898,2070,32922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2100,MTA Long Island Rail Road,"Subsidiary Unit of a Transit Agency, Reporting Separately",CR,DO,True,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11391756,2016,1,1013,5038870,179977,7834415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2100,MTA Long Island Rail Road,"Subsidiary Unit of a Transit Agency, Reporting Separately",CR,DO,True,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11391756,2016,2,1013,5331341,170793,7546641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2100,MTA Long Island Rail Road,"Subsidiary Unit of a Transit Agency, Reporting Separately",CR,DO,True,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11391756,2016,3,1009,5760151,187637,8670257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2100,MTA Long Island Rail Road,"Subsidiary Unit of a Transit Agency, Reporting Separately",CR,DO,True,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11391756,2016,4,1009,5450329,178607,8664477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2100,MTA Long Island Rail Road,"Subsidiary Unit of a Transit Agency, Reporting Separately",CR,DO,True,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11391756,2016,5,1009,5699576,183270,8756427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2100,MTA Long Island Rail Road,"Subsidiary Unit of a Transit Agency, Reporting Separately",CR,DO,True,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11391756,2016,6,1020,5654271,180784,8872002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2100,MTA Long Island Rail Road,"Subsidiary Unit of a Transit Agency, Reporting Separately",CR,DO,True,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11391756,2016,7,1020,5656238,181093,8548902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2100,MTA Long Island Rail Road,"Subsidiary Unit of a Transit Agency, Reporting Separately",CR,DO,True,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11391756,2016,8,1020,5812852,187374,9226761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2100,MTA Long Island Rail Road,"Subsidiary Unit of a Transit Agency, Reporting Separately",CR,DO,True,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11391756,2016,9,1014,5546755,178732,8636835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2100,MTA Long Island Rail Road,"Subsidiary Unit of a Transit Agency, Reporting Separately",CR,DO,True,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11391756,2016,10,1009,5547112,183145,8784069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2100,MTA Long Island Rail Road,"Subsidiary Unit of a Transit Agency, Reporting Separately",CR,DO,True,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11391756,2016,11,1009,5473524,178732,8636835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,2100,MTA Long Island Rail Road,"Subsidiary Unit of a Transit Agency, Reporting Separately",CR,DO,True,1,"New York-Newark, NY-NJ-CT",3450,18351295,2967,11391756,2016,12,1009,5792446,185197,9019236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20071,2071,Town of Huntington,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,93,204240,2016,2,8,28750,1758,10119,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3
20071,2071,Town of Huntington,"City, County or Local Government Unit or Department of Transportation",MB,DO,False,1,"New York-Newark, NY-NJ-CT",3450,18351295,93,204240,2016,11,8,28365,1748,10773,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
